OrderID,Is Business Order?,Purchase Date,SKU,Sell Qty,LineItem Total,Marketplace Fee,Fulfillment Fee
114-4499449-3727437,False,2023-05-15 13:48:05,7R-SJN1-O8CS,1,263.69,-28.1,-6.1
111-8594251-3053048,False,2023-05-15 13:32:00,A5-A2GR-S5UN,1,22.51,-3.38,-3.86
112-3867764-9089058,False,2023-05-15 13:15:44,A5-AH5O-LY66,1,107.99,-16.2,-5.4
114-8515297-3704207,False,2023-05-15 12:30:46,BJ-1KKT-6OW5,1,91.98,-13.8,-4.24
114-8022053-3684205,False,2023-05-15 12:27:59,IQ-K0Z0-P1G2,1,101.99,-12.24,-7.33
111-4061647-1243469,False,2023-05-15 11:53:33,7R-SJN1-O8CS,1,263.69,-28.1,-6.1
111-9381151-4511403,False,2023-05-15 11:42:37,OX-04SP-XVTD,1,63.99,-9.6,-10.99
111-2642222-0417869,False,2023-05-15 11:30:39,OX-04SP-XVTD,1,63.99,-9.6,-10.99
111-3763874-6011432,False,2023-05-15 11:28:51,A5-AH5O-LY66,2,215.98,-32.4,-10.8
113-3831883-1374662,False,2023-05-15 11:26:46,EC-BUGT-CT1W,1,55.99,-8.4,-4.24
113-6537006-5985808,False,2023-05-15 11:11:43,A5-AH5O-LY66,1,107.99,-16.2,-5.4
114-6352612-4874600,False,2023-05-15 11:01:43,BJ-1KKT-6OW5,1,91.98,-13.8,-4.24
113-7805265-5581850,False,2023-05-15 10:55:19,LE-OLKD-W5XW,1,57.99,-8.7,-4.08
114-4842567-9128257,False,2023-05-15 10:54:58,7R-SJN1-O8CS,1,263.69,-28.1,-6.1
112-2135074-9757004,False,2023-05-15 10:49:20,RC-D72C-C1ZG,1,153.99,-18.48,-7.49
114-8143801-2315419,True,2023-05-15 10:29:19,7C-4H44-RGGJ,1,293.03,-35.16,-8.29
114-7610869-6353807,True,2023-05-15 10:24:31,FB-C76T-LUM2,1,134.99,-20.25,-5.4
114-1342436-6561865,False,2023-05-15 10:16:35,OX-04SP-XVTD,2,127.98,-19.2,-21.98
112-5258811-0669039,False,2023-05-15 10:07:35,A5-AH5O-LY66,1,107.99,-16.2,-5.4
114-0617534-1408212,False,2023-05-15 10:04:54,CB-8U4I-GGA3,1,119.99,-16.6,-7.49
112-7456835-1808259,False,2023-05-15 10:03:51,WU-VAHS-F26T,1,106.99,-12.84,-11.83
112-5406649-3505804,False,2023-05-15 09:38:21,LM-36P4-UDXL,1,174.99,-26.25,-6.1
113-7354666-3187448,False,2023-05-15 09:36:12,BJ-1KKT-6OW5,1,91.98,-13.8,-4.24
114-6356425-0462644,False,2023-05-15 09:31:37,7R-SJN1-O8CS,1,263.69,-28.1,-6.1
112-2150327-0930655,False,2023-05-15 09:04:47,BJ-1KKT-6OW5,1,91.98,-13.8,-4.24
112-5675693-5848206,False,2023-05-15 08:45:14,BJ-1KKT-6OW5,1,91.98,-13.8,-4.24
114-5466275-9428236,False,2023-05-15 07:26:56,BJ-1KKT-6OW5,1,90.99,-13.65,-4.24
111-9376452-0801863,False,2023-05-15 05:50:51,A5-A2GR-S5UN,1,22.51,-3.38,-3.86
112-4734774-3056250,False,2023-05-15 00:50:38,27-25X3-80GX,4,607.96,-91.2,-29.32
114-7228426-7849065,False,2023-05-14 23:48:14,I6-EU2S-8A6G,1,72.99,-10.95,-7.81
111-6197113-7173824,False,2023-05-14 23:39:21,IG-CMBJ-U38U,1,201.99,-30.3,-5.69
111-3024410-2324256,False,2023-05-14 22:56:49,FB-C76T-LUM2,1,134.99,-20.25,-5.4
113-4193312-6445819,False,2023-05-14 22:55:20,IG-CMBJ-U38U,1,201.99,-30.3,-5.69
114-2892783-1071451,False,2023-05-14 22:11:36,IG-CMBJ-U38U,1,201.99,-30.3,-5.69
114-1332300-1457869,False,2023-05-14 21:06:26,IQ-K0Z0-P1G2,1,101.99,-12.24,-7.33
111-5316481-7443402,True,2023-05-14 21:02:53,IQ-K0Z0-P1G2,1,100.97,-12.12,-7.33
114-5350483-0701028,False,2023-05-14 20:39:33,FB-C76T-LUM2,1,134.99,-20.25,-5.4
114-6888632-0569833,False,2023-05-14 19:50:41,FB-C76T-LUM2,1,134.99,-20.25,-5.4
113-1421649-3068248,False,2023-05-14 19:30:58,IG-CMBJ-U38U,1,201.99,-30.3,-5.69
112-3781828-8392209,False,2023-05-14 19:25:25,A5-AH5O-LY66,3,323.97,-48.6,-16.200000000000003
114-6417719-9599445,False,2023-05-14 18:13:30,OX-04SP-XVTD,1,63.99,-9.6,-10.99
112-5895551-4740213,False,2023-05-14 17:24:34,IG-CMBJ-U38U,1,201.99,-30.3,-5.69
114-9844734-5051452,False,2023-05-14 17:24:16,ZR-KLCV-CD5L,1,669.81,-100.47,-12.25
112-0653686-5001034,False,2023-05-14 17:19:09,IQ-K0Z0-P1G2,1,101.99,-12.24,-7.33
111-7510011-9319443,False,2023-05-14 16:42:08,FB-C76T-LUM2,1,134.99,-20.25,-5.4
111-9429451-6415442,False,2023-05-14 16:08:20,WU-VAHS-F26T,1,106.99,-12.84,-11.83
114-3811396-8932222,False,2023-05-14 16:03:05,OX-04SP-XVTD,1,63.99,-9.6,-10.99
114-6851833-6968228,False,2023-05-14 15:44:50,A5-A2GR-S5UN,1,22.51,-3.38,-3.86
112-7343747-9801024,False,2023-05-14 15:43:41,FB-C76T-LUM2,1,134.99,-20.25,-5.4
114-3531927-0813801,False,2023-05-14 15:38:43,RC-D72C-C1ZG,1,153.99,-18.48,-7.49
113-5467770-0392245,False,2023-05-14 15:37:21,FB-C76T-LUM2,1,134.99,-20.25,-5.4
111-8699264-9001853,False,2023-05-14 15:19:54,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
112-0425799-4646666,False,2023-05-14 15:14:00,FB-C76T-LUM2,1,134.99,-20.25,-5.4
111-1408580-1029826,False,2023-05-14 15:08:53,BJ-1KKT-6OW5,2,185.96,-27.9,-8.48
114-6854944-8577046,False,2023-05-14 14:21:29,IG-CMBJ-U38U,1,201.99,-30.3,-5.69
113-8962083-3312252,False,2023-05-14 14:05:35,3D-CEEA-OI8L,2,250.04,-37.5,-17.86
112-8683091-1285017,False,2023-05-14 13:20:01,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
111-8661963-7018669,False,2023-05-14 13:00:49,FB-C76T-LUM2,1,134.99,-20.25,-5.4
114-6160461-4870647,False,2023-05-14 12:03:58,RC-D72C-C1ZG,1,153.99,-18.48,-7.49
114-9153878-4494659,False,2023-05-14 11:50:37,IQ-K0Z0-P1G2,1,101.99,-12.24,-7.33
114-6748323-8848209,False,2023-05-14 11:37:31,A5-AH5O-LY66,1,107.99,-16.2,-5.4
111-1805017-4630650,False,2023-05-14 11:16:31,E7-6BPX-7QC8,1,71.49,-10.72,-4.75
113-3495072-8220223,False,2023-05-14 11:15:37,A5-AH5O-LY66,1,107.99,-16.2,-5.4
112-7478412-6009856,False,2023-05-14 11:06:29,WU-VAHS-F26T,1,106.99,-12.84,-11.83
113-3450868-1831428,False,2023-05-14 11:04:16,OX-04SP-XVTD,2,127.98,-19.2,-21.98
112-6268343-7588253,False,2023-05-14 10:50:46,A5-AH5O-LY66,1,107.99,-16.2,-5.4
114-1666917-3157024,False,2023-05-14 08:53:08,IG-CMBJ-U38U,1,201.99,-30.3,-5.69
112-0509016-0489051,False,2023-05-14 08:31:09,IQ-K0Z0-P1G2,1,101.99,-12.24,-7.33
112-5472056-1572258,False,2023-05-14 08:22:26,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
113-6874734-3428239,True,2023-05-14 02:00:44,CR-P9VA-6VVD,1,48.99,-7.35,-12.25
113-2615032-0300264,False,2023-05-13 23:07:47,FB-C76T-LUM2,1,134.99,-20.25,-5.4
114-1168981-5213813,False,2023-05-13 22:30:24,LM-36P4-UDXL,1,174.99,-26.25,-6.1
114-5717547-9749867,True,2023-05-13 22:03:20,LM-36P4-UDXL,1,171.99,-25.8,-6.1
111-4134876-2128241,False,2023-05-13 21:40:53,A5-AH5O-LY66,1,107.99,-16.2,-5.4
112-6082394-2762617,False,2023-05-13 21:34:53,39-ZJA5-DBN2,1,90.98,-10.92,-7.81
114-7092557-9010660,False,2023-05-13 20:00:49,LM-36P4-UDXL,1,174.99,-26.25,-6.1
113-2803081-4170662,False,2023-05-13 19:59:31,7R-SJN1-O8CS,1,263.69,-28.1,-6.1
113-8274698-5761809,False,2023-05-13 19:35:14,LM-36P4-UDXL,1,174.99,-26.25,-6.1
114-1594608-2862624,False,2023-05-13 18:52:35,A5-AH5O-LY66,2,215.98,-32.4,-10.8
113-5815360-5778641,False,2023-05-13 18:17:05,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
113-9792394-9141067,False,2023-05-13 18:02:10,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
113-0456670-9193815,False,2023-05-13 17:54:00,IQ-K0Z0-P1G2,2,203.98,-24.48,-14.66
113-3864616-3593065,False,2023-05-13 17:33:09,WU-VAHS-F26T,1,106.99,-12.84,-11.83
112-6506754-1824244,False,2023-05-13 17:26:50,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
113-8070628-0753824,False,2023-05-13 17:26:18,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
111-3160031-5837820,False,2023-05-13 17:11:21,LM-36P4-UDXL,1,174.99,-26.25,-17.12
111-3419716-5259454,False,2023-05-13 16:21:39,WU-VAHS-F26T,1,106.99,-12.84,-11.83
113-1971284-9457000,False,2023-05-13 15:56:35,27-25X3-80GX,1,151.99,-22.8,-7.33
114-0145829-5326657,False,2023-05-13 15:41:49,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
112-1609399-5314614,False,2023-05-13 15:32:55,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
113-0186761-0351424,False,2023-05-13 15:27:00,LM-36P4-UDXL,1,174.99,-26.25,-6.1
112-6447912-1065012,False,2023-05-13 14:50:00,A5-AH5O-LY66,1,107.99,-16.2,-5.4
113-2431379-7340216,False,2023-05-13 14:41:17,FB-C76T-LUM2,1,134.99,-20.25,-5.4
112-2173206-5896226,False,2023-05-13 14:19:51,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
113-7476467-9176248,False,2023-05-13 14:18:18,W6-H1A3-20GU,1,26.99,-3.24,-4.08
113-0211901-8577809,False,2023-05-13 13:42:58,A5-AH5O-LY66,1,107.99,-16.2,-5.4
111-4937258-8233046,False,2023-05-13 12:47:46,LE-OLKD-W5XW,2,115.98,-17.4,-8.16
113-5917566-8594612,False,2023-05-13 12:10:48,LM-36P4-UDXL,1,174.99,-26.25,-6.1
111-9092620-5539435,False,2023-05-13 12:03:58,FB-C76T-LUM2,1,134.99,-20.25,-5.4
112-5658804-8743423,False,2023-05-13 12:02:58,W6-H1A3-20GU,1,26.99,-3.24,-4.08
111-0599252-8432244,False,2023-05-13 12:01:05,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
112-3135773-6609861,False,2023-05-13 11:59:53,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
114-8547393-5709016,False,2023-05-13 11:17:28,39-ZJA5-DBN2,1,90.98,-10.92,-13.8
113-9891434-5480253,False,2023-05-13 10:51:22,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
114-7768623-5186628,False,2023-05-13 10:30:47,4I-IIKX-57TL,1,55.21,-8.28,-13.09
114-0251795-7102655,False,2023-05-13 09:58:58,4I-IIKX-57TL,1,55.21,-8.28,-13.09
113-0701833-2261812,False,2023-05-13 09:32:39,WU-VAHS-F26T,1,106.99,-12.84,-11.83
111-5909160-8939452,False,2023-05-13 09:18:49,IQ-K0Z0-P1G2,1,101.99,-12.24,-7.33
114-5688297-4658664,False,2023-05-13 08:49:51,RC-D72C-C1ZG,1,153.99,-18.48,-7.49
112-9530999-8257814,False,2023-05-13 08:20:12,BJ-1KKT-6OW5,1,92.98,-13.95,-4.24
113-3074926-2674638,True,2023-05-13 08:04:40,4I-IIKX-57TL,3,165.63,-24.84,-39.27
112-9166089-0232227,False,2023-05-13 07:36:38,7S-ZIYM-Y6G3,1,176.99,-26.55,-25.27
114-2214947-8903447,False,2023-05-13 03:10:09,WU-VAHS-F26T,1,106.99,-12.84,-11.83
112-5861619-1161863,False,2023-05-13 02:36:20,FB-C76T-LUM2,1,134.99,-20.25,-5.4
112-1182269-6259447,False,2023-05-13 00:15:47,E7-6BPX-7QC8,1,71.49,-10.72,-4.75
111-9971596-0875457,False,2023-05-12 23:22:04,FB-C76T-LUM2,1,134.99,-20.25,-5.4
112-8796097-8001817,False,2023-05-12 23:19:35,LM-36P4-UDXL,1,174.99,-26.25,-6.1
113-6734861-0076254,False,2023-05-12 21:58:40,I6-EU2S-8A6G,1,72.99,-10.95,-7.81
111-9630651-2668266,False,2023-05-12 21:51:30,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
113-7189840-6464262,False,2023-05-12 21:08:07,8B-AOK3-TQZ4,1,116.12,-17.42,-5.4
111-5981558-8185011,False,2023-05-12 21:07:15,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
114-4072469-7373018,True,2023-05-12 21:02:59,3J-RE04-9EZU,1,33.8,-5.07,-5.69
113-4241391-2274617,False,2023-05-12 20:04:24,FB-C76T-LUM2,1,134.99,-20.25,-5.4
113-6693048-2252254,False,2023-05-12 20:01:46,A5-AH5O-LY66,1,108.72,-16.31,-5.4
112-7601230-9299442,False,2023-05-12 19:55:34,FB-C76T-LUM2,1,134.99,-20.25,-5.4
114-2027968-3180222,False,2023-05-12 19:30:33,A5-AH5O-LY66,2,217.44,-32.62,-10.8
114-9743009-3984225,False,2023-05-12 18:56:27,A5-AH5O-LY66,1,108.72,-16.31,-5.4
111-6920600-5949034,False,2023-05-12 18:43:50,FB-C76T-LUM2,1,134.99,-20.25,-5.4
113-7249610-1243469,False,2023-05-12 18:40:48,FB-C76T-LUM2,1,134.99,-20.25,-5.4
114-5988594-4260220,False,2023-05-12 18:10:25,FB-C76T-LUM2,1,134.99,-20.25,-5.4
114-7381143-1269837,False,2023-05-12 17:40:52,WU-VAHS-F26T,1,106.99,-12.84,-11.83
113-4605647-9141837,True,2023-05-12 17:25:23,AR-L37V-OQ4B,2,255.98,-38.4,-11.38
114-3853380-6682615,False,2023-05-12 17:06:40,A5-AH5O-LY66,1,108.72,-16.31,-5.4
113-6759525-8527436,False,2023-05-12 16:49:48,RC-D72C-C1ZG,1,153.99,-18.48,-7.49
113-1160869-6919449,False,2023-05-12 16:28:55,FB-C76T-LUM2,1,134.99,-20.25,-5.4
113-4932650-7329844,True,2023-05-12 16:20:30,9M-HFKT-CC95,2,141.98,-21.3,-10.8
113-2829597-8288225,False,2023-05-12 15:22:22,WU-VAHS-F26T,1,106.99,-12.84,-11.83
114-4199348-1109850,True,2023-05-12 14:22:24,IR-5Y91-JSU1,1,357.99,-53.7,-16.45
113-7836756-4005832,False,2023-05-12 14:06:19,A5-AH5O-LY66,2,217.44,-32.62,-10.8
114-2169529-0368246,False,2023-05-12 12:35:32,WU-VAHS-F26T,1,106.99,-12.84,-11.83
114-3322106-5713835,False,2023-05-12 11:18:59,LM-36P4-UDXL,1,174.99,-26.25,-6.1
112-3135361-9933819,False,2023-05-12 10:45:00,DJ-JIIP-RBE1,1,225.99,-33.9,-14.44
112-3880335-0439441,False,2023-05-12 09:58:17,3D-CEEA-OI8L,1,125.02,-18.75,-8.93
111-6323020-1461000,False,2023-05-12 09:00:26,CB-8U4I-GGA3,1,119.99,-16.6,-7.49
111-7874692-2249020,False,2023-05-12 03:25:47,HY-1Z9S-NYD2,1,30.49,-4.57,-9.95
112-8142743-1943442,False,2023-05-12 00:06:17,IQ-K0Z0-P1G2,1,101.99,-12.24,-7.33
111-8907144-4477860,False,2023-05-11 23:13:48,FB-C76T-LUM2,1,134.99,-20.25,-5.4
113-4646540-6137851,False,2023-05-11 21:51:45,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
114-9522517-5741013,False,2023-05-11 21:31:22,VA-J5TS-FKRE,1,88.99,-13.35,-4.08
114-4399006-4613861,False,2023-05-11 21:20:05,A5-AH5O-LY66,1,108.72,-16.31,-5.4
112-6944061-7474664,False,2023-05-11 20:27:55,LM-36P4-UDXL,1,172.99,-25.95,-6.1
112-7961862-7057867,False,2023-05-11 19:58:56,44-N6F5-U9PC,1,90.46,-13.57,-4.24
111-2000629-5971466,False,2023-05-11 19:09:58,CB-8U4I-GGA3,1,119.99,-16.6,-7.49
111-1568842-3751419,True,2023-05-11 18:21:49,FB-C76T-LUM2,1,134.99,-20.25,-5.4
113-5978541-4892237,False,2023-05-11 17:56:39,Z3-MTFW-2ERI,2,215.98,-32.4,-8.16
112-1582273-0971457,False,2023-05-11 17:10:29,WU-VAHS-F26T,1,106.99,-12.84,-11.83
112-0669219-8378650,False,2023-05-11 16:32:41,LM-36P4-UDXL,1,172.99,-25.95,-6.1
114-8198731-2159461,False,2023-05-11 15:41:02,LM-36P4-UDXL,1,172.99,-25.95,-6.1
112-9514054-8390669,False,2023-05-11 15:34:57,LM-36P4-UDXL,1,172.99,-25.95,-6.1
112-3083491-1385028,False,2023-05-11 15:12:40,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
114-0476508-7053851,False,2023-05-11 14:27:20,A5-AH5O-LY66,1,108.72,-16.31,-5.4
112-1453481-7869003,False,2023-05-11 14:12:52,CB-8U4I-GGA3,1,119.99,-16.6,-7.49
112-3880613-2254612,False,2023-05-11 14:12:02,CB-8U4I-GGA3,1,119.99,-16.6,-7.49
114-9470886-4981820,False,2023-05-11 14:01:34,OX-04SP-XVTD,1,63.99,-9.6,-10.99
112-5776597-0430643,False,2023-05-11 13:50:51,OX-04SP-XVTD,1,63.99,-9.6,-10.99
111-8031279-1571414,False,2023-05-11 12:53:19,LM-36P4-UDXL,1,172.99,-25.95,-6.1
114-6249418-6190626,False,2023-05-11 10:11:34,WU-VAHS-F26T,1,106.99,-12.84,-11.83
112-3053764-1741025,False,2023-05-11 09:46:32,WU-VAHS-F26T,1,106.99,-12.84,-11.83
111-4143134-9918620,False,2023-05-11 09:37:17,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
113-1333651-9328227,False,2023-05-11 09:07:40,WU-VAHS-F26T,1,106.99,-12.84,-11.83
112-8811311-7365825,False,2023-05-11 09:06:10,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
113-0528173-9937851,False,2023-05-11 08:09:59,A5-AH5O-LY66,1,108.72,-16.31,-5.4
112-7396636-3651469,False,2023-05-11 01:04:25,44-N6F5-U9PC,1,90.46,-13.57,-4.24
113-3067554-3860251,False,2023-05-10 23:00:18,A5-AH5O-LY66,1,108.72,-16.31,-5.4
114-5661385-9057841,False,2023-05-10 22:34:40,W6-H1A3-20GU,1,26.99,-3.24,-4.08
111-6220427-7463408,False,2023-05-10 22:07:33,A5-AH5O-LY66,2,217.44,-32.62,-10.8
114-5068040-2073806,False,2023-05-10 21:14:16,RX-8NGI-FD1Y,1,259.99,-39.0,-7.97
112-6627748-7925020,False,2023-05-10 21:06:02,YP-X93Q-E3Q1,1,189.99,-22.8,-7.33
111-3718328-8625841,False,2023-05-10 20:38:48,OX-04SP-XVTD,1,63.99,-9.6,-10.99
114-1583789-1859405,False,2023-05-10 20:25:33,Z3-MTFW-2ERI,1,107.99,-16.2,-4.08
114-3769570-6478610,False,2023-05-10 20:23:49,CB-8U4I-GGA3,1,119.99,-16.6,-7.49
111-9171796-4674630,False,2023-05-10 20:13:02,BJ-1KKT-6OW5,1,91.13,-13.67,-4.24
113-3494702-7338642,False,2023-05-10 20:10:36,27-25X3-80GX,1,155.86,-23.38,-7.33
114-0800025-6713061,False,2023-05-10 19:35:10,A5-AH5O-LY66,1,108.72,-16.31,-5.4
113-7114044-2842610,True,2023-05-10 19:25:44,39-ZJA5-DBN2,2,190.06,-22.8,-15.62
114-6327038-2729809,True,2023-05-10 19:09:02,F6-WCQ2-SQE8,1,63.35,-9.5,-6.39
112-1418567-1972258,True,2023-05-10 17:37:44,3D-CEEA-OI8L,1,125.02,-18.75,-8.93
113-4643059-6946620,False,2023-05-10 17:09:46,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
113-4289225-7156260,False,2023-05-10 16:50:37,VA-J5TS-FKRE,6,540.84,-81.12,-24.48
111-4445024-9483409,True,2023-05-10 16:05:49,IQ-K0Z0-P1G2,1,100.97,-12.12,-7.33
113-7650194-6518664,False,2023-05-10 15:05:33,4S-MWLC-3LBV,1,198.99,-29.85,-4.75
112-7114512-6454607,False,2023-05-10 14:50:08,B6-OLRK-O6Z0,1,68.99,-10.35,-7.31
113-9071237-7916253,False,2023-05-10 14:40:37,A5-AH5O-LY66,1,108.72,-16.31,-5.4
113-1386211-4548230,True,2023-05-10 10:55:22,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
111-6347339-3956258,False,2023-05-10 10:22:20,EE-2T9O-0SJ2,1,189.99,-28.5,-5.4
112-7354123-3104224,False,2023-05-10 09:49:44,7C-4H44-RGGJ,1,295.99,-35.52,-8.29
114-6602523-9363405,False,2023-05-10 09:06:48,OX-04SP-XVTD,1,63.99,-9.6,-10.99
112-7687723-0442631,True,2023-05-10 08:26:24,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
113-7726570-4756209,False,2023-05-10 06:03:19,RC-D72C-C1ZG,1,153.99,-18.48,-7.49
114-4143678-6260230,False,2023-05-10 00:08:35,A5-AH5O-LY66,1,108.72,-16.31,-5.4
112-2547130-6636208,False,2023-05-09 23:24:36,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
113-1366040-0695469,False,2023-05-09 23:23:47,VA-J5TS-FKRE,1,93.99,-14.1,-4.08
114-5519009-6758646,False,2023-05-09 22:17:13,A5-AH5O-LY66,1,108.72,-16.31,-5.4
113-7586576-8899420,False,2023-05-09 22:02:11,OX-04SP-XVTD,1,63.99,-9.6,-10.99
113-8881145-1091434,False,2023-05-09 21:48:21,A5-AH5O-LY66,1,108.72,-16.31,-5.4
111-4419490-2457861,False,2023-05-09 19:58:13,A5-AH5O-LY66,1,108.72,-16.31,-5.4
112-7171349-8649812,False,2023-05-09 19:48:19,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
114-6257644-4635429,False,2023-05-09 17:53:54,IR-5Y91-JSU1,1,360.01,-54.0,-16.45
111-2193882-4975436,False,2023-05-09 17:48:02,A5-AH5O-LY66,2,217.44,-32.62,-10.8
113-1369869-2805024,False,2023-05-09 17:39:11,OX-04SP-XVTD,1,63.99,-9.6,-10.99
114-2900167-4648201,False,2023-05-09 17:27:07,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
111-3452898-8149061,False,2023-05-09 17:04:12,OX-04SP-XVTD,1,63.99,-9.6,-10.99
114-0959433-0613800,False,2023-05-09 15:37:05,A5-AH5O-LY66,1,108.72,-16.31,-5.4
111-7011194-0945858,True,2023-05-09 14:32:31,Z3-MTFW-2ERI,1,106.91,-16.04,-4.08
113-6230044-8018607,False,2023-05-09 14:23:57,WU-VAHS-F26T,1,106.99,-12.84,-11.83
113-9704204-6156264,False,2023-05-09 14:03:45,YP-X93Q-E3Q1,1,189.99,-22.8,-7.33
111-5942527-2855427,False,2023-05-09 14:01:11,WU-VAHS-F26T,1,106.99,-12.84,-11.83
113-2252272-1820269,True,2023-05-09 12:57:11,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
111-5031658-5419429,False,2023-05-09 12:56:22,7C-4H44-RGGJ,1,295.99,-35.52,-8.29
112-0548229-0189042,False,2023-05-09 12:38:21,OX-04SP-XVTD,1,63.99,-9.6,-10.99
112-6068272-6373064,True,2023-05-09 12:03:58,4P-MK3E-5ZT2,6,178.14,-26.700000000000003,-24.48
112-8969315-2097055,False,2023-05-09 10:44:42,Z3-MTFW-2ERI,1,107.99,-16.2,-4.08
114-9582953-7119441,True,2023-05-09 10:28:14,7C-4H44-RGGJ,1,293.03,-35.16,-8.29
114-9961161-8689016,True,2023-05-09 10:22:19,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
114-7171852-6750661,True,2023-05-09 10:20:24,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
111-1890524-6763427,False,2023-05-09 09:59:00,A5-AH5O-LY66,2,217.44,-32.62,-10.8
112-2095950-6322655,False,2023-05-09 09:50:06,EN-IF50-UGWY,1,252.99,-30.36,-5.69
114-3601269-5633048,True,2023-05-09 09:18:43,IR-5Y91-JSU1,2,715.98,-107.4,-32.9
114-8873557-1500225,False,2023-05-09 08:57:34,A5-AH5O-LY66,1,108.72,-16.31,-5.4
113-5346895-9322606,False,2023-05-09 08:31:27,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
112-0623940-1927453,False,2023-05-09 08:20:09,WU-VAHS-F26T,1,106.99,-12.84,-11.83
114-1490988-4100253,False,2023-05-09 06:51:30,A5-AH5O-LY66,1,108.72,-16.31,-5.4
111-6531818-7017055,False,2023-05-09 05:53:23,4I-IIKX-57TL,1,55.21,-8.28,-13.09
114-1825115-1541016,False,2023-05-09 00:43:55,A5-AH5O-LY66,1,108.72,-16.31,-5.4
114-5989262-9519447,False,2023-05-08 23:33:56,DJ-JIIP-RBE1,1,225.99,-33.9,-8.45
111-2812292-6076232,False,2023-05-08 22:26:09,CB-8U4I-GGA3,1,119.99,-16.6,-7.49
111-5130339-6273044,False,2023-05-08 22:16:06,A5-AH5O-LY66,1,108.72,-16.31,-5.4
111-1710242-1238654,False,2023-05-08 20:11:19,A5-AH5O-LY66,1,108.72,-16.31,-5.4
113-8054698-6561845,False,2023-05-08 20:11:06,RX-8NGI-FD1Y,1,259.99,-39.0,-7.97
113-2424250-4570649,False,2023-05-08 20:10:45,A5-AH5O-LY66,1,108.72,-16.31,-5.4
112-4212568-9422639,True,2023-05-08 19:07:02,CB-8U4I-GGA3,7,839.93,-116.2,-52.43000000000001
113-2561335-0853811,False,2023-05-08 18:29:52,U8-HCE4-BVFN,3,587.97,-88.19999999999999,-25.83
111-4283092-4782617,False,2023-05-08 18:19:36,4P-MK3E-5ZT2,1,26.86,-4.03,-4.08
112-1072480-9470615,False,2023-05-08 18:06:58,A5-AH5O-LY66,1,108.72,-16.31,-5.4
113-2241949-9927449,False,2023-05-08 17:55:59,QQ-DJOO-UPTP,2,179.98,-21.6,-12.2
112-0500527-1311413,False,2023-05-08 17:46:08,D3-N9TT-83NF,1,35.99,-5.4,-3.4
113-4844942-1644235,False,2023-05-08 17:42:51,A5-AH5O-LY66,1,108.72,-16.31,-5.4
113-2332149-4110625,False,2023-05-08 17:28:51,WU-VAHS-F26T,1,106.99,-12.84,-11.83
114-9484448-7008229,False,2023-05-08 17:07:01,WL-01FH-62F8,1,122.99,-9.84,-5.69
112-5828217-7049841,False,2023-05-08 16:32:56,A5-AH5O-LY66,3,326.16,-48.93,-16.2
113-6860753-2330665,True,2023-05-08 16:19:02,4P-MK3E-5ZT2,5,134.3,-20.15,-20.4
114-2038053-7013859,False,2023-05-08 15:46:39,W6-H1A3-20GU,1,26.99,-3.24,-4.08
112-4643876-8701849,False,2023-05-08 15:15:43,39-7J86-IO27,1,57.99,-6.96,-7.65
114-2973817-7066645,False,2023-05-08 14:12:27,OX-04SP-XVTD,1,63.99,-9.6,-10.99
113-2099647-8797015,True,2023-05-08 14:02:35,4P-MK3E-5ZT2,3,80.58,-12.09,-12.24
111-3954214-4861822,False,2023-05-08 13:51:14,7V-ORBL-EODJ,1,391.99,-58.8,-8.61
114-6398293-1373037,False,2023-05-08 13:26:47,A5-AH5O-LY66,4,434.88,-65.24,-21.6
113-9778709-9132264,True,2023-05-08 11:10:09,E7-6BPX-7QC8,1,69.99,-10.5,-4.75
113-1906066-4897069,False,2023-05-08 10:54:16,9M-HFKT-CC95,2,141.98,-21.3,-10.8
